cc1,0,2025-04-15T15:00:40.803,Checksum:,3383
cc1,1,2025-04-15T15:00:46.272,1a:2a:1e:a8:e8:81,5,2025-04-15,15:00:44.385000,2025-04-15,15:00:44.385000,1702.2258777673283,2573765.5271842005,0.0,851.1129388836641,1286882.7635921002,0.0,851.1129388836641,1286882.7635921002,0.0,102.950621087368,102.950621087368,10.295062108736802,0.0,0.0,851.1129388836641,0.0,1286882.7635921002,0.0,0.0,0.0,851.1129388836641,0.0,1286882.7635921002,0.0,0.0,0.0,102.950621087368,0.0,102.950621087368,0.0,5.147531054368401,0.0,0.0,170.22258777673284,257376.55271842005,0.0,170.22258777673284,257376.55271842005,0.0,20.5901242174736,20.5901242174736,2.0590124217473607,0.0,Checksum:,31028
cc1,1,2025-04-15T15:00:51.576,1a:2a:1e:a8:e8:81,5,2025-04-15,15:00:49.726000,2025-04-15,15:00:48.154000,1238.2056596898494,1742678.9055860704,0.0,613.5108341542793,870944.1660238546,0.0,624.6948255355696,871734.7395622157,0.0,69.67553328190834,69.73877916497727,6.970715622344281,0.0,0.0,573.3462121025707,0.0,866899.472699087,0.0,0.0,0.0,573.3462121025707,0.0,866899.472699087,0.0,0.0,0.0,69.35195781592695,0.0,69.35195781592695,0.0008905016253251978,3.467958719509194,0.0,0.0,122.70216683085587,174188.83320477093,0.0,124.93896510711393,174346.94791244314,0.0,13.935106656381668,13.947755832995455,1.3941431244688562,0.0,Checksum:,32298
cc1,1,2025-04-15T15:00:57.066,1a:2a:1e:a8:e8:81,5,2025-04-15,15:00:55.200000,2025-04-15,15:00:53.675000,72.46428014347012,7659.974840115279,0.0,35.34589397168387,3764.2786020681297,0.0,37.11838617178626,3895.6962380471496,0.0,0.30114228816545036,0.311655699043772,0.030639899360461118,0.0,0.0,17.218495658137492,0.0,1495.4769905435296,0.0,0.0,0.0,17.471708829580688,0.0,1513.2019125445536,0.0,0.0,0.0,0.11963815924348237,0.0,0.1210561530035643,0.0,0.011188983619732052,0.0,0.0,7.069178794336774,752.8557204136259,0.0,7.423677234357252,779.13924760943,0.0,0.06022845763309007,0.0623311398087544,0.0061279798720922235,0.0,Checksum:,31950
cc1,0,2025-04-15T15:03:12.026,Checksum:,3382
cc1,1,2025-04-15T15:03:17.352,fa:33:65:bb:c8:23,5,2025-04-15,15:03:15.560000,2025-04-15,15:03:15.560000,1704.718087814994,2577533.748776271,0.0,852.359043907497,1288766.8743881355,0.0,852.359043907497,1288766.8743881355,0.0,103.10134995105085,103.10134995105085,10.310134995105084,0.0,0.0,852.359043907497,0.0,1288766.8743881355,0.0,0.0,0.0,852.359043907497,0.0,1288766.8743881355,0.0,0.0,0.0,103.10134995105085,0.0,103.10134995105085,0.0,5.155067497552542,0.0,0.0,170.47180878149942,257753.3748776271,0.0,170.47180878149942,257753.3748776271,0.0,20.62026999021017,20.62026999021017,2.062026999021017,0.0,Checksum:,31194
cc1,1,2025-04-15T15:03:22.485,fa:33:65:bb:c8:23,5,2025-04-15,15:03:20.710000,2025-04-15,15:03:20.710000,21.113384919737314,1477.9369443816117,0.0,4.086461597368512,286.05231181579586,0.0,17.026923322368802,1191.884632565816,0.0,0.022884184945263668,0.09535077060526528,0.005911747777526448,0.0,0.0,2.043230798684256,0.0,143.02615590789793,0.0,0.0,2.724307731579008,4.086461597368512,190.70154121053056,286.05231181579586,0.0,0.0,0.0,0.011442092472631834,0.015256123296842445,0.022884184945263668,0.0011442092472631834,0.0013349107884737142,0.0,0.0,0.8172923194737024,57.21046236315917,0.0,3.40538466447376,238.3769265131632,0.0,0.004576836989052734,0.019070154121053055,0.0011823495555052896,0.0,Checksum:,35819
cc1,1,2025-04-15T15:03:27.665,fa:33:65:bb:c8:23,5,2025-04-15,15:03:25.894000,2025-04-15,15:03:24.315000,75.87650895343296,7686.994553266706,0.0,38.07693428639307,3849.1831488300923,0.0,37.7995746670399,3837.811404436613,0.0,0.30793465190640734,0.307024912354929,0.030747978213066823,0.0,0.0,18.583094496662174,0.0,1638.9179907578623,0.0,0.0,0.0,18.583094496662174,0.0,1638.9179907578623,0.0,0.0,0.0,0.13111343926062896,0.0,0.13111343926062896,0.0,0.01217164953569437,0.0,0.0,7.615386857278613,769.8366297660184,0.0,7.559914933407979,767.5622808873226,0.0,0.06158693038128147,0.0614049824709858,0.006149595642613364,0.0,Checksum:,32029
cc1,1,2025-04-15T15:03:33.556,fa:33:65:bb:c8:23,5,2025-04-15,15:03:31.732000,2025-04-15,15:03:29.510000,76.3879427584499,6983.111275903169,0.0,38.33222750449319,3497.224139087583,0.0,38.055715253956706,3485.887136815587,0.0,0.2797779311270066,0.27887097094524693,0.02793244510361268,0.0,0.0,18.802833036481083,0.0,1624.2329596513218,0.0,0.0,0.0,18.802833036481083,0.0,1624.2329596513218,0.0,0.0,0.0,0.12993863677210574,0.0,0.12993863677210574,0.0,0.011684301658669774,0.0,0.0,7.666445500898638,699.4448278175166,0.0,7.611143050791341,697.1774273631174,0.0,0.055955586225401324,0.055774194189049386,0.005586489020722537,0.0,Checksum:,32146
cc1,1,2025-04-15T15:03:38.762,fa:33:65:bb:c8:23,5,2025-04-15,15:03:36.913000,2025-04-15,15:03:35.341000,89.86877768082992,8719.674294297924,0.0,40.50540486805877,4045.7906367264018,0.0,49.363372812771125,4673.88365757152,0.0,0.3236632509381121,0.37391069260572163,0.03487869717719169,0.0,0.0,18.564232273175765,0.0,1617.0277544216979,0.0,0.0,0.554156187258978,19.39546655406423,38.79093310812846,1655.8186875298263,0.0,0.0,0.0,0.12936222035373585,0.0031032746486502768,0.1324654950023861,0.00023274559864877077,0.011854509157844058,0.0,0.0,8.101080973611754,809.1581273452804,0.0,9.872674562554225,934.7767315143041,0.0,0.06473265018762242,0.07478213852114432,0.006975739435438338,0.0,Checksum:,35410
cc1,1,2025-04-15T15:03:44.370,fa:33:65:bb:c8:23,5,2025-04-15,15:03:42.407000,2025-04-15,15:03:40.751000,74.93457800840449,7710.614196113902,0.0,36.81599001621709,3805.938634767675,0.0,38.11858799218742,3904.675561346226,0.0,0.304475090781414,0.31237404490769805,0.030842456784455602,0.0,0.0,18.236371663584634,0.0,1547.4863954527532,0.0,0.0,0.0,18.236371663584634,0.0,1547.4863954527532,0.0,0.0,0.0,0.12379891163622025,0.0,0.12379891163622025,0.0,0.01166710955117106,0.0,0.0,7.3631980032434186,761.187726953535,0.0,7.6237175984374845,780.9351122692452,0.0,0.0608950181562828,0.062474808981539606,0.006168491356891121,0.0,Checksum:,31977
