CC2DC,PACKET,STARTED,cc1,0,2025-04-14T18:43:37.530,Checksum:,2897,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-14T18:43:42.282,4a:b3:d8:11:48:48,6,2025-04-14,18:43:40.353000,2025-04-14,18:43:40.353000,3402.2472385318797,5144197.8246602025,0.0,1701.1236192659399,2572098.9123301012,0.0,1701.1236192659399,2572098.9123301012,0.0,205.7679129864081,205.7679129864081,20.57679129864081,0.0,0.0,850.5618096329699,0.0,1286049.4561650506,0.0,0.0,0.0,1701.1236192659399,0.0,2572098.9123301012,0.0,0.0,0.0,102.88395649320405,0.0,205.7679129864081,0.0,10.288395649320405,0.0,0.0,283.52060321099,428683.1520550169,0.0,283.52060321099,428683.1520550169,0.0,34.29465216440135,34.29465216440135,3.429465216440135,0.0,Checksum:,30491,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-14T18:43:47.041,Checksum:,2895,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-14T18:43:51.861,4a:b3:d8:11:48:48,6,2025-04-14,18:43:49.702000,2025-04-14,18:43:49.702000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13189,CC2DC,PACKET,ENDED
