CC2DC,PACKET,STARTED,cc1,0,2025-04-14T18:25:06.613,Checksum:,2895,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-14T18:25:11.151,a2:52:97:90:05:d9,6,2025-04-14,18:25:09.312000,2025-04-14,18:25:09.312000,3402.0945287309182,5143966.927441148,0.0,1701.0472643654591,2571983.463720574,0.0,1701.0472643654591,2571983.4637205745,0.0,205.75867709764594,205.75867709764597,20.575867709764594,0.0,0.0,850.8307913131675,0.0,1286456.1564655094,0.0,0.0,0.0,1701.0472643654591,0.0,2571983.4637205745,0.0,0.0,0.0,102.91649251724075,0.0,205.75867709764597,0.0,10.287933854882297,0.0,0.0,283.50787739424317,428663.9106200957,0.0,283.50787739424317,428663.91062009573,0.0,34.29311284960766,34.29311284960766,3.429311284960766,0.0,Checksum:,31086,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-14T18:25:15.553,Checksum:,2898,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-14T18:25:20.103,a2:52:97:90:05:d9,6,2025-04-14,18:25:18.217000,2025-04-14,18:25:18.217000,0.6553196568836231,26.86810593222855,0.0,0.6553196568836231,26.86810593222855,0.0,0.0,0.0,0.0,0.0021494484745782838,0.0,0.0001074724237289142,0.0,0.0,0.6553196568836231,0.0,26.86810593222855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021494484745782838,0.0,0.0,0.0,0.0001074724237289142,0.0,0.0,0.1092199428139372,4.478017655371425,0.0,0.0,0.0,0.0,0.00035824141242971394,0.0,1.79120706214857e-05,0.0,Checksum:,24949,CC2DC,PACKET,ENDED
