CC2DC,PACKET,STARTED,cc1,0,2025-04-13T21:22:58.424,Checksum:,2892,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T21:23:02.879,Checksum:,2896,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T21:23:07.231,Checksum:,2883,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:23:11.656,82:eb:f7:51:06:59,6,2025-04-13,21:23:09.809000,2025-04-13,21:23:09.809000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13176,CC2DC,PACKET,ENDED
