CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:30:53.044,0a:cc:5b:49:28:f7,6,2025-04-13,21:30:51.175000,2025-04-13,21:30:49.230000,2.8455276845279576,2751.2951525061562,0.0,1.6799291224397752,1386.1913527402858,0.0,1.165598562088182,1365.1037997658705,0.0,0.11089530821922286,0.10920830398126963,0.011005180610024624,0.0,0.0,0.5143305603515932,0.0,703.0898760006279,0.0,0.0,0.0,0.5143305603515932,0.0,703.0898760006279,0.0,0.0,0.0,0.056247190080050226,0.0,0.056247190080050226,0.0,0.0028123595040025116,0.0,0.0,0.27998818707329587,231.03189212338097,0.0,0.19426642701469699,227.51729996097842,0.0,0.018482551369870478,0.018201383996878272,0.0018341967683374375,0.0,Checksum:,32280,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:30:57.431,0a:cc:5b:49:28:f7,6,2025-04-13,21:30:55.636000,2025-04-13,21:30:54.146000,3.697029954079392,3283.4374672432136,0.0,2.0159852577254043,1643.7053876404088,0.0,1.6810446963539878,1639.7320796028046,0.0,0.13149643101123273,0.13117856636822436,0.013133749868972854,0.0,0.0,0.6714665951170595,0.0,922.5951016908398,0.0,0.0,0.0,0.6730520674912855,0.0,922.5951016908398,0.0,0.0,0.0,0.07380760813526718,0.0,0.07380760813526718,0.0,0.003690380406763359,0.0,0.0,0.33599754295423406,273.95089794006816,0.0,0.28017411605899795,273.2886799338008,0.0,0.021916071835205456,0.02186309439470406,0.0021889583114954756,0.0,Checksum:,32120,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:01.954,0a:cc:5b:49:28:f7,6,2025-04-13,21:31:00.007000,2025-04-13,21:31:00.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13225,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:06.338,0a:cc:5b:49:28:f7,6,2025-04-13,21:31:04.533000,2025-04-13,21:31:03.051000,3.320226450108094,2918.923535477908,0.0,1.6601132250540467,1454.6984402507749,0.0,1.6601132250540467,1464.2250952271331,0.0,0.11637587522006199,0.11713800761817064,0.011675694141911632,0.0,0.0,0.6745971930169936,0.0,960.626402856199,0.0,0.0,0.0,0.6745971930169936,0.0,960.626402856199,0.0,0.0,0.0,0.07685011222849591,0.0,0.07685011222849591,0.0,0.0038425056114247957,0.0,0.0,0.27668553750900776,242.44974004179582,0.0,0.27668553750900776,244.03751587118884,0.0,0.019395979203343666,0.019523001269695108,0.0019459490236519387,0.0,Checksum:,32025,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:10.898,0a:cc:5b:49:28:f7,6,2025-04-13,21:31:09.028000,2025-04-13,21:31:09.028000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13256,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T21:31:34.430,Checksum:,2883,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:38.961,ba:40:85:5f:0b:b0,6,2025-04-13,21:31:37.073000,2025-04-13,21:31:37.073000,3404.4355087083477,5147506.489167022,0.0,1702.2177543541738,2573753.244583511,0.0,1702.2177543541738,2573753.244583511,0.0,205.90025956668086,205.9002595666809,20.590025956668086,0.0,0.0,851.4270487199568,0.0,1287357.6976645747,0.0,0.0,0.0,1702.2177543541738,0.0,2573753.244583511,0.0,0.0,0.0,102.98861581316598,0.0,205.9002595666809,0.0,10.295012978334043,0.0,0.0,283.70295905902896,428958.8740972518,0.0,283.70295905902896,428958.8740972518,0.0,34.316709927780146,34.316709927780146,3.4316709927780145,0.0,Checksum:,31097,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T21:31:43.416,Checksum:,2887,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:47.767,ba:40:85:5f:0b:b0,6,2025-04-13,21:31:45.970000,2025-04-13,21:31:45.970000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13258,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T21:31:52.477,ba:40:85:5f:0b:b0,6,2025-04-13,21:31:50.630000,2025-04-13,21:31:48.847000,3.0729648040256787,2581.2947237813787,0.0,1.8169037389654004,1302.1446367057445,0.0,1.256061065060278,1279.1500870756345,0.0,0.10417157093645957,0.10233200696605076,0.010325178895125516,0.0,0.0,0.5608426739051223,0.0,770.5978339456381,0.0,0.0,0.0,0.5608426739051223,0.0,770.5978339456381,0.0,0.0,0.0,0.06164782671565104,0.0,0.06164782671565104,0.0,0.0030823913357825522,0.0,0.0,0.3028172898275667,217.0241061176241,0.0,0.20934351084337965,213.19168117927242,0.0,0.017361928489409928,0.01705533449434179,0.001720863149187586,0.0,Checksum:,31958,CC2DC,PACKET,ENDED
